"V_GENE"	"logFC"	"AveExpr"	"t"	"P.Value"	"adj.P.Val"	"B"
"IGKV6-d"	0.603188325014043	-1.3372120254041	0.852726137122221	0.403419042941743	0.898825774322806	-4.65891875895488
"IGKV6-14"	0.693071692986407	6.67602903044476	0.900868106038796	0.377860161318773	0.898825774322806	-4.66815180202028
"IGKV6-32"	0.715447174849308	5.14779551475064	0.882976069173089	0.387231819066555	0.898825774322806	-4.66835919242542
"IGHV9-1"	0.947030595899063	0.598201167495862	0.803744790405148	0.430536534407007	0.898825774322806	-4.66982398618551
"IGKV2-109"	-0.665506489949077	-0.0882427740548634	-0.800345458734484	0.432459793904445	0.898825774322806	-4.6705215493351
"IGHV9-2-1"	0.531192213875385	-1.51442805121529	0.768102799248422	0.450965804738931	0.898825774322806	-4.67897102519319
"IGKV11-125"	0.509169860665634	3.92459297798924	0.782183699898376	0.442825365029059	0.898825774322806	-4.6830245090653
"IGKV4-90"	-0.656740160427695	7.84489751479475	-0.837669532361002	0.411635918627115	0.898825774322806	-4.68441713702023
"IGKV4-52"	0.945596591649547	8.39003980810148	0.826797000743991	0.417635175824095	0.898825774322806	-4.68543785604771
"IGKV1-35"	0.684453814812211	2.95669423548967	0.705350649737644	0.488332145640117	0.898825774322806	-4.69310413902064
"IGHV1S75"	-0.418363061023928	-1.75217242632347	-0.695099821154615	0.494602382789674	0.898825774322806	-4.69486034105689
"IGKV18-36"	-0.4207231172724	-1.75217242632347	-0.681014866029605	0.503292709795751	0.898825774322806	-4.69775343974498
"IGKV8-27"	-0.445452095435488	4.8848572851664	-0.753604911840913	0.459441560817122	0.898825774322806	-4.70128109903302
"IGHV9-2"	-0.424771630964697	-1.75217242632347	-0.660195382249528	0.516295192022993	0.898825774322806	-4.7018600933704
"IGKV4-91"	0.635982292358268	12.2044336495504	0.831364159499531	0.415108398971804	0.898825774322806	-4.71229239259023
"IGKV3-10"	0.584568287341236	11.9750875859143	0.819499821139629	0.421692457092521	0.898825774322806	-4.71307094471339
"IGKV3-9"	0.642587350077921	9.25580538203661	0.718130024419419	0.480580010606598	0.898825774322806	-4.71355034191639
"IGHV15-2"	-0.413927163838954	-1.59367617625135	-0.583112282248385	0.566019161036216	0.946787721216498	-4.71561929434986
"IGHV1S31"	-0.413918251524056	-1.75217242632347	-0.577683606819763	0.569612124959519	0.946787721216498	-4.71684047028757
"IGKV4-78"	0.314619749203267	8.12327088078807	0.68177846512061	0.502819365200083	0.898825774322806	-4.72366449859621
"IGKV12-44"	-0.348923966674064	6.63093047722327	-0.709066199703838	0.486070812142894	0.898825774322806	-4.7248280330664
"IGHV3S1"	0.367817087760312	-1.71532414661516	0.487027679797622	0.631276558174738	0.982359238405445	-4.73121213445899
"IGKV10-96"	0.357323438454895	10.4652143741689	0.670560326790389	0.509798656063583	0.898825774322806	-4.73294745625509
"IGKV15-103"	-0.403124429374996	0.989737069517433	-0.437904837169479	0.665920168166829	0.983786160499341	-4.73618360100121
"IGHV1S96"	0.298812893532347	0.293587258660907	0.429603241788836	0.671853963267843	0.983786160499341	-4.73687525643198
"IGHV1-9"	-0.493626347020169	-0.0138950116139064	-0.396727849747333	0.695565483587299	0.985217236965992	-4.74063401252012
"IGKV6-13"	-0.641712244118258	8.50594210730295	-0.591162873490497	0.560712455736936	0.946787721216498	-4.74267644094521
